timestamp,admissions,discharges,emergency_cases,icu_occupied,ward_occupied,emergency_occupied,pediatric_occupied,outbreak_signal,total_occupied
2025-01-09 16:00:00,6,4,6,6.0,40.0,26.0,64.0,0.3860551575004748,136.0
2025-01-09 17:00:00,4,2,4,6.0,42.0,26.0,64.0,0.0022843500443815,138.0
2025-01-09 18:00:00,5,6,5,6.0,41.0,27.0,63.0,0.19627349001926558,137.0
2025-01-09 19:00:00,4,2,4,6.0,40.0,28.0,65.0,0.0034433945617414895,139.0
2025-01-09 20:00:00,5,6,5,5.0,39.0,28.0,66.0,0.1939628487263887,138.0
2025-01-09 21:00:00,5,4,5,5.0,40.0,28.0,66.0,0.1960766887703241,139.0
2025-01-09 22:00:00,4,2,4,5.0,42.0,28.0,66.0,0.002306784573768511,141.0
2025-01-09 23:00:00,3,7,3,5.0,40.0,26.0,66.0,0.0,137.0
2025-01-10 00:00:00,1,3,1,5.0,38.0,26.0,66.0,0.0,135.0
2025-01-10 01:00:00,0,6,0,5.0,36.0,24.0,64.0,0.0,129.0
2025-01-10 02:00:00,3,3,3,5.0,37.0,22.0,65.0,0.0,129.0
2025-01-10 03:00:00,1,4,1,5.0,37.0,22.0,62.0,0.0,126.0
2025-01-10 04:00:00,3,4,3,5.0,37.0,22.0,61.0,0.0,125.0
2025-01-10 05:00:00,4,5,4,6.0,36.0,20.0,62.0,0.004525626741127744,124.0
2025-01-10 06:00:00,3,1,3,6.0,36.0,20.0,64.0,0.0,126.0
2025-01-10 07:00:00,7,9,7,6.0,39.0,17.0,62.0,0.5714296639307811,124.0
2025-01-10 08:00:00,6,5,6,7.0,38.0,18.0,62.0,0.37989806143375665,125.0
2025-01-10 09:00:00,4,3,4,7.0,38.0,19.0,62.0,0.005595844467265728,126.0
2025-01-10 10:00:00,6,5,6,8.0,39.0,17.0,63.0,0.37701464988369887,127.0
2025-01-10 11:00:00,4,5,4,8.0,39.0,16.0,63.0,0.00222758293622749,126.0
2025-01-10 12:00:00,5,2,5,8.0,39.0,18.0,64.0,0.18793757028257,129.0
2025-01-10 13:00:00,6,5,6,8.0,40.0,18.0,64.0,0.37194535056287176,130.0
2025-01-10 14:00:00,4,4,4,8.0,40.0,18.0,64.0,0.0011086713035942364,130.0
2025-01-10 15:00:00,3,5,3,8.0,39.0,19.0,62.0,0.0,128.0
2025-01-10 16:00:00,5,3,5,8.0,40.0,18.0,64.0,0.18514810770023807,130.0
2025-01-10 17:00:00,5,3,5,8.0,41.0,19.0,64.0,0.1829440053547221,132.0
2025-01-10 18:00:00,4,6,4,7.0,40.0,19.0,64.0,0.0,130.0
2025-01-10 19:00:00,4,7,4,7.0,40.0,17.0,63.0,0.0,127.0
2025-01-10 20:00:00,5,3,5,7.0,42.0,17.0,63.0,0.1821238460379017,129.0
2025-01-10 21:00:00,6,1,6,7.0,47.0,17.0,63.0,0.368689737101118,134.0
2025-01-10 22:00:00,2,2,2,7.0,46.0,17.0,64.0,0.0,134.0
2025-01-10 23:00:00,2,3,2,7.0,44.0,18.0,64.0,0.0,133.0
2025-01-11 00:00:00,3,1,3,7.0,44.0,20.0,64.0,0.0,135.0
2025-01-11 01:00:00,0,1,0,7.0,44.0,20.0,63.0,0.0,134.0
2025-01-11 02:00:00,4,2,4,7.0,43.0,20.0,66.0,0.0,136.0
2025-01-11 03:00:00,4,7,4,8.0,41.0,19.0,65.0,0.0,133.0
2025-01-11 04:00:00,2,1,2,8.0,42.0,19.0,65.0,0.0,134.0
2025-01-11 05:00:00,2,10,2,8.0,40.0,16.0,62.0,0.0,126.0
2025-01-11 06:00:00,5,5,5,8.0,41.0,15.0,62.0,0.1794658452199508,126.0
2025-01-11 07:00:00,5,1,5,9.0,42.0,16.0,63.0,0.1794658452199508,130.0
2025-01-11 08:00:00,3,7,3,9.0,40.0,16.0,61.0,0.0,126.0
2025-01-11 09:00:00,4,7,4,7.0,39.0,17.0,60.0,0.002174847889308635,123.0
2025-01-11 10:00:00,4,8,4,7.0,39.0,18.0,55.0,0.002174847889308635,119.0
2025-01-11 11:00:00,4,2,4,7.0,39.0,22.0,53.0,0.0032671946462070633,121.0
2025-01-11 12:00:00,5,3,5,6.0,41.0,21.0,55.0,0.18623009483380323,123.0
2025-01-11 13:00:00,5,2,5,6.0,41.0,22.0,57.0,0.18623009483380323,126.0
2025-01-11 14:00:00,4,1,4,6.0,43.0,23.0,57.0,0.0021812355681934724,129.0
2025-01-11 15:00:00,3,4,3,6.0,42.0,23.0,57.0,0.0,128.0
2025-01-11 16:00:00,4,3,4,6.0,41.0,23.0,59.0,0.0021812355681934724,129.0
2025-01-11 17:00:00,2,4,2,6.0,41.0,23.0,57.0,0.0,127.0
2025-01-11 18:00:00,5,3,5,6.0,41.0,26.0,56.0,0.1865117422850275,129.0
2025-01-11 19:00:00,3,6,3,6.0,42.0,26.0,52.0,0.0,126.0
2025-01-11 20:00:00,7,6,7,5.0,43.0,29.0,50.0,0.5426882146828688,127.0
2025-01-11 21:00:00,3,3,3,5.0,43.0,29.0,50.0,0.0,127.0
2025-01-11 22:00:00,2,2,2,5.0,43.0,30.0,49.0,0.0,127.0
2025-01-11 23:00:00,3,6,3,5.0,43.0,28.0,48.0,0.0,124.0
2025-01-12 00:00:00,3,6,3,5.0,43.0,26.0,47.0,0.0,121.0
2025-01-12 01:00:00,2,2,2,5.0,41.0,27.0,48.0,0.0,121.0
2025-01-12 02:00:00,3,3,3,5.0,41.0,27.0,48.0,0.0,121.0
2025-01-12 03:00:00,2,2,2,5.0,42.0,27.0,47.0,0.0,121.0
2025-01-12 04:00:00,1,3,1,5.0,42.0,27.0,45.0,0.0,119.0
2025-01-12 05:00:00,4,9,4,5.0,41.0,24.0,44.0,0.009479379973381198,114.0
2025-01-12 06:00:00,3,2,3,5.0,43.0,23.0,44.0,0.0,115.0
2025-01-12 07:00:00,4,5,4,5.0,43.0,25.0,41.0,0.011589694544461378,114.0
2025-01-12 08:00:00,6,6,6,5.0,44.0,25.0,40.0,0.36299490988931554,114.0
2025-01-12 09:00:00,4,8,4,5.0,44.0,20.0,41.0,0.009453481243299736,110.0
2025-01-12 10:00:00,5,1,5,5.0,43.0,22.0,44.0,0.18591846445156207,114.0
2025-01-12 11:00:00,3,4,3,5.0,41.0,22.0,45.0,0.0,113.0
2025-01-12 12:00:00,5,3,5,5.0,42.0,23.0,45.0,0.18808033782331743,115.0
2025-01-12 13:00:00,2,1,2,5.0,43.0,23.0,45.0,0.0,116.0
2025-01-12 14:00:00,4,4,4,5.0,42.0,22.0,47.0,0.012559745467693244,116.0
2025-01-12 15:00:00,5,0,5,5.0,43.0,24.0,49.0,0.18623683582952444,121.0
2025-01-12 16:00:00,3,5,3,5.0,44.0,23.0,47.0,0.0,119.0
2025-01-12 17:00:00,5,3,5,5.0,44.0,25.0,47.0,0.1870616969975388,121.0
2025-01-12 18:00:00,4,4,4,5.0,45.0,25.0,46.0,0.010462743585928306,121.0
2025-01-12 19:00:00,4,2,4,5.0,46.0,26.0,46.0,0.012628351688767673,123.0
2025-01-12 20:00:00,5,5,5,7.0,46.0,23.0,47.0,0.18808033782331743,123.0
2025-01-12 21:00:00,3,5,3,7.0,45.0,22.0,47.0,0.0,121.0
2025-01-12 22:00:00,3,5,3,7.0,44.0,21.0,47.0,0.0,119.0
2025-01-12 23:00:00,3,4,3,7.0,43.0,21.0,47.0,0.0,118.0
2025-01-13 00:00:00,2,4,2,7.0,42.0,22.0,45.0,0.0,116.0
2025-01-13 01:00:00,3,1,3,7.0,43.0,23.0,45.0,0.0,118.0
2025-01-13 02:00:00,2,5,2,7.0,43.0,22.0,43.0,0.0,115.0
2025-01-13 03:00:00,2,2,2,7.0,42.0,24.0,42.0,0.0,115.0
2025-01-13 04:00:00,2,4,2,6.0,41.0,24.0,42.0,0.0,113.0
2025-01-13 05:00:00,3,5,3,6.0,40.0,24.0,41.0,0.0,111.0
2025-01-13 06:00:00,3,6,3,5.0,39.0,22.0,42.0,0.0,108.0
2025-01-13 07:00:00,7,3,7,5.0,43.0,21.0,43.0,0.5460180675973719,112.0
2025-01-13 08:00:00,4,4,4,5.0,43.0,23.0,41.0,0.016085188655990335,112.0
2025-01-13 09:00:00,4,4,4,5.0,41.0,23.0,43.0,0.017186504244779004,112.0
2025-01-13 10:00:00,2,4,2,5.0,41.0,23.0,41.0,0.0,110.0
2025-01-13 11:00:00,4,4,4,5.0,41.0,24.0,40.0,0.02045645256046741,110.0
2025-01-13 12:00:00,2,3,2,5.0,40.0,24.0,40.0,0.0,109.0
2025-01-13 13:00:00,4,2,4,5.0,43.0,24.0,39.0,0.025924577676563636,111.0
2025-01-13 14:00:00,3,2,3,5.0,45.0,24.0,38.0,0.0,112.0
2025-01-13 15:00:00,3,2,3,5.0,46.0,24.0,38.0,0.0,113.0
