timestamp,admissions,discharges,emergency_cases,icu_occupied,ward_occupied,emergency_occupied,pediatric_occupied,outbreak_signal,total_occupied
2025-01-03 06:00:00,2,3,2,7.0,84.0,9.0,6.0,0.0,106.0
2025-01-03 07:00:00,5,3,5,7.0,85.0,10.0,6.0,0.21302358927753956,108.0
2025-01-03 08:00:00,4,3,4,8.0,82.0,12.0,7.0,0.03466638188034047,109.0
2025-01-03 09:00:00,3,2,3,9.0,83.0,11.0,7.0,0.0,110.0
2025-01-03 10:00:00,4,7,4,9.0,82.0,10.0,6.0,0.03708609253110604,107.0
2025-01-03 11:00:00,5,2,5,9.0,83.0,12.0,6.0,0.2164527742878551,110.0
2025-01-03 12:00:00,3,3,3,9.0,83.0,12.0,6.0,0.0,110.0
2025-01-03 13:00:00,3,0,3,10.0,85.0,12.0,6.0,0.0,113.0
2025-01-03 14:00:00,4,4,4,10.0,83.0,13.0,7.0,0.03850003032469654,113.0
2025-01-03 15:00:00,4,3,4,11.0,84.0,13.0,6.0,0.03819691826135064,114.0
2025-01-03 16:00:00,2,4,2,11.0,82.0,13.0,6.0,0.0,112.0
2025-01-03 17:00:00,3,3,3,11.0,81.0,14.0,6.0,0.0,112.0
2025-01-03 18:00:00,3,4,3,11.0,81.0,12.0,7.0,0.0,111.0
2025-01-03 19:00:00,2,4,2,11.0,80.0,12.0,6.0,0.0,109.0
2025-01-03 20:00:00,2,3,2,11.0,79.0,12.0,6.0,0.0,108.0
2025-01-03 21:00:00,3,6,3,11.0,75.0,13.0,6.0,0.0,105.0
2025-01-03 22:00:00,0,3,0,11.0,73.0,12.0,6.0,0.0,102.0
2025-01-03 23:00:00,2,3,2,11.0,73.0,11.0,6.0,0.0,101.0
2025-01-04 00:00:00,3,0,3,11.0,75.0,12.0,6.0,0.0,104.0
2025-01-04 01:00:00,2,2,2,11.0,76.0,12.0,5.0,0.0,104.0
2025-01-04 02:00:00,1,5,1,11.0,72.0,12.0,5.0,0.0,100.0
2025-01-04 03:00:00,1,2,1,11.0,71.0,13.0,4.0,0.0,99.0
2025-01-04 04:00:00,2,6,2,11.0,68.0,12.0,4.0,0.0,95.0
2025-01-04 05:00:00,3,1,3,11.0,70.0,12.0,4.0,0.0,97.0
2025-01-04 06:00:00,1,8,1,11.0,66.0,10.0,3.0,0.0,90.0
2025-01-04 07:00:00,4,2,4,10.0,70.0,9.0,3.0,0.09622669741199619,92.0
2025-01-04 08:00:00,4,3,4,10.0,69.0,11.0,3.0,0.09556501418914079,93.0
2025-01-04 09:00:00,3,4,3,10.0,66.0,13.0,3.0,0.0,92.0
2025-01-04 10:00:00,4,3,4,10.0,65.0,14.0,4.0,0.09648669718679247,93.0
2025-01-04 11:00:00,3,2,3,8.0,67.0,15.0,4.0,0.0,94.0
2025-01-04 12:00:00,3,2,3,7.0,67.0,17.0,4.0,0.0,95.0
2025-01-04 13:00:00,3,1,3,7.0,69.0,17.0,4.0,0.0,97.0
2025-01-04 14:00:00,1,7,1,7.0,65.0,15.0,4.0,0.0,91.0
2025-01-04 15:00:00,2,1,2,7.0,66.0,15.0,4.0,0.0,92.0
2025-01-04 16:00:00,3,4,3,6.0,66.0,15.0,4.0,0.0,91.0
2025-01-04 17:00:00,4,5,4,6.0,67.0,13.0,4.0,0.10903426550603,90.0
2025-01-04 18:00:00,6,3,6,6.0,70.0,13.0,4.0,0.46885691582372685,93.0
2025-01-04 19:00:00,1,4,1,6.0,69.0,12.0,3.0,0.0,90.0
2025-01-04 20:00:00,2,5,2,6.0,66.0,12.0,3.0,0.0,87.0
2025-01-04 21:00:00,4,2,4,6.0,67.0,13.0,3.0,0.10870803339074175,89.0
2025-01-04 22:00:00,2,4,2,6.0,65.0,13.0,3.0,0.0,87.0
2025-01-04 23:00:00,4,4,4,6.0,66.0,13.0,2.0,0.11081534510688493,87.0
2025-01-05 00:00:00,0,3,0,6.0,64.0,12.0,2.0,0.0,84.0
2025-01-05 01:00:00,2,2,2,7.0,64.0,11.0,2.0,0.0,84.0
2025-01-05 02:00:00,3,1,3,7.0,65.0,11.0,3.0,0.0,86.0
2025-01-05 03:00:00,1,4,1,7.0,63.0,10.0,3.0,0.0,83.0
2025-01-05 04:00:00,2,5,2,7.0,62.0,9.0,2.0,0.0,80.0
2025-01-05 05:00:00,1,4,1,7.0,59.0,8.0,3.0,0.0,77.0
2025-01-05 06:00:00,4,4,4,7.0,59.0,8.0,3.0,0.1270800547723478,77.0
2025-01-05 07:00:00,3,1,3,7.0,60.0,9.0,3.0,0.0,79.0
2025-01-05 08:00:00,4,1,4,7.0,63.0,9.0,3.0,0.12744419084222589,82.0
2025-01-05 09:00:00,4,0,4,7.0,65.0,11.0,3.0,0.12671746501896614,86.0
2025-01-05 10:00:00,2,3,2,7.0,64.0,11.0,3.0,0.0,85.0
2025-01-05 11:00:00,2,2,2,7.0,64.0,11.0,3.0,0.0,85.0
2025-01-05 12:00:00,1,5,1,6.0,64.0,9.0,2.0,0.0,81.0
2025-01-05 13:00:00,4,5,4,6.0,64.0,8.0,2.0,0.1336982115292843,80.0
2025-01-05 14:00:00,2,3,2,6.0,62.0,9.0,2.0,0.0,79.0
2025-01-05 15:00:00,3,3,3,6.0,62.0,10.0,1.0,0.0,79.0
2025-01-05 16:00:00,3,4,3,6.0,60.0,10.0,2.0,0.0,78.0
2025-01-05 17:00:00,3,2,3,6.0,60.0,11.0,2.0,0.0,79.0
2025-01-05 18:00:00,2,0,2,6.0,62.0,11.0,2.0,0.0,81.0
2025-01-05 19:00:00,3,3,3,6.0,63.0,10.0,2.0,0.0,81.0
2025-01-05 20:00:00,3,4,3,6.0,63.0,9.0,2.0,0.0,80.0
2025-01-05 21:00:00,5,2,5,6.0,67.0,7.0,3.0,0.32576003195726716,83.0
2025-01-05 22:00:00,3,1,3,6.0,68.0,8.0,3.0,0.0,85.0
2025-01-05 23:00:00,3,4,3,7.0,65.0,9.0,3.0,0.0,84.0
2025-01-06 00:00:00,3,4,3,7.0,64.0,9.0,3.0,0.0,83.0
2025-01-06 01:00:00,2,2,2,7.0,64.0,9.0,3.0,0.0,83.0
2025-01-06 02:00:00,2,8,2,7.0,58.0,9.0,3.0,0.0,77.0
2025-01-06 03:00:00,1,0,1,7.0,59.0,9.0,3.0,0.0,78.0
2025-01-06 04:00:00,1,5,1,6.0,56.0,9.0,3.0,0.0,74.0
2025-01-06 05:00:00,3,4,3,5.0,54.0,10.0,4.0,0.0,73.0
2025-01-06 06:00:00,2,5,2,5.0,53.0,8.0,4.0,0.0,70.0
2025-01-06 07:00:00,5,2,5,5.0,55.0,9.0,4.0,0.3391797143865764,73.0
2025-01-06 08:00:00,4,2,4,5.0,57.0,9.0,4.0,0.15127917848560848,75.0
2025-01-06 09:00:00,5,1,5,5.0,60.0,10.0,4.0,0.3356517198642329,79.0
2025-01-06 10:00:00,4,2,4,5.0,62.0,10.0,4.0,0.14764948689140514,81.0
2025-01-06 11:00:00,2,6,2,5.0,58.0,11.0,3.0,0.0,77.0
2025-01-06 12:00:00,3,2,3,5.0,58.0,12.0,3.0,0.0,78.0
2025-01-06 13:00:00,2,3,2,4.0,58.0,12.0,3.0,0.0,77.0
2025-01-06 14:00:00,5,4,5,3.0,58.0,14.0,3.0,0.3380308048245609,78.0
2025-01-06 15:00:00,4,4,4,2.0,58.0,15.0,3.0,0.14875038119526007,78.0
2025-01-06 16:00:00,2,2,2,2.0,59.0,14.0,3.0,0.0,78.0
2025-01-06 17:00:00,3,1,3,2.0,61.0,14.0,3.0,0.0,80.0
2025-01-06 18:00:00,3,2,3,2.0,60.0,15.0,4.0,0.0,81.0
2025-01-06 19:00:00,2,3,2,2.0,59.0,15.0,4.0,0.0,80.0
2025-01-06 20:00:00,4,3,4,2.0,58.0,17.0,4.0,0.1533290618883082,81.0
2025-01-06 21:00:00,6,1,6,2.0,62.0,18.0,4.0,0.5270243640658362,86.0
2025-01-06 22:00:00,3,4,3,2.0,63.0,16.0,4.0,0.0,85.0
2025-01-06 23:00:00,3,3,3,2.0,64.0,15.0,4.0,0.0,85.0
2025-01-07 00:00:00,0,1,0,2.0,63.0,15.0,4.0,0.0,84.0
2025-01-07 01:00:00,1,4,1,2.0,62.0,13.0,4.0,0.0,81.0
2025-01-07 02:00:00,0,5,0,2.0,60.0,10.0,4.0,0.0,76.0
2025-01-07 03:00:00,3,3,3,2.0,60.0,10.0,4.0,0.0,76.0
2025-01-07 04:00:00,3,2,3,2.0,62.0,9.0,4.0,0.0,77.0
2025-01-07 05:00:00,5,1,5,2.0,65.0,10.0,4.0,0.3409831624902032,81.0
2025-01-07 06:00:00,2,1,2,2.0,66.0,10.0,4.0,0.0,82.0
2025-01-07 07:00:00,3,4,3,2.0,68.0,7.0,4.0,0.0,81.0
2025-01-07 08:00:00,5,2,5,2.0,70.0,8.0,4.0,0.341299388306915,84.0
2025-01-07 09:00:00,5,2,5,2.0,73.0,8.0,4.0,0.3384923502169719,87.0
2025-01-07 10:00:00,4,2,4,3.0,74.0,8.0,4.0,0.15168116119374336,89.0
2025-01-07 11:00:00,4,3,4,3.0,74.0,9.0,4.0,0.15104878677270397,90.0
2025-01-07 12:00:00,4,2,4,3.0,75.0,10.0,4.0,0.15042426806031872,92.0
2025-01-07 13:00:00,3,2,3,4.0,75.0,10.0,4.0,0.0,93.0
2025-01-07 14:00:00,4,2,4,4.0,75.0,12.0,4.0,0.15051468353057296,95.0
2025-01-07 15:00:00,4,1,4,4.0,77.0,13.0,4.0,0.14990500819581773,98.0
2025-01-07 16:00:00,3,1,3,4.0,78.0,14.0,4.0,0.0,100.0
2025-01-07 17:00:00,3,3,3,4.0,76.0,15.0,5.0,0.0,100.0
2025-01-07 18:00:00,3,0,3,5.0,77.0,16.0,5.0,0.0,103.0
2025-01-07 19:00:00,2,3,2,5.0,77.0,15.0,5.0,0.0,102.0
2025-01-07 20:00:00,3,1,3,5.0,80.0,14.0,5.0,0.0,104.0
2025-01-07 21:00:00,2,5,2,5.0,78.0,14.0,4.0,0.0,101.0
2025-01-07 22:00:00,2,4,2,5.0,74.0,16.0,4.0,0.0,99.0
2025-01-07 23:00:00,4,3,4,5.0,75.0,15.0,5.0,0.15665451385646362,100.0
2025-01-08 00:00:00,1,7,1,5.0,71.0,13.0,5.0,0.0,94.0
2025-01-08 01:00:00,1,4,1,5.0,68.0,13.0,5.0,0.0,91.0
2025-01-08 02:00:00,0,4,0,4.0,65.0,13.0,5.0,0.0,87.0
2025-01-08 03:00:00,1,4,1,4.0,62.0,13.0,5.0,0.0,84.0
2025-01-08 04:00:00,0,1,0,4.0,62.0,12.0,5.0,0.0,83.0
2025-01-08 05:00:00,4,0,4,4.0,66.0,12.0,5.0,0.16388465351103124,87.0
2025-01-08 06:00:00,2,2,2,4.0,66.0,12.0,5.0,0.0,87.0
2025-01-08 07:00:00,2,4,2,4.0,66.0,10.0,5.0,0.0,85.0
2025-01-08 08:00:00,4,3,4,4.0,68.0,9.0,5.0,0.1672693950454757,86.0
2025-01-08 09:00:00,4,1,4,4.0,70.0,10.0,5.0,0.16901680694219623,89.0
2025-01-08 10:00:00,3,1,3,4.0,72.0,10.0,5.0,0.0,91.0
2025-01-08 11:00:00,4,2,4,4.0,72.0,12.0,5.0,0.17388759275528617,93.0
2025-01-08 12:00:00,4,5,4,4.0,72.0,11.0,5.0,0.17388759275528617,92.0
2025-01-08 13:00:00,3,4,3,4.0,71.0,12.0,4.0,0.0,91.0
2025-01-08 14:00:00,4,3,4,4.0,69.0,14.0,5.0,0.17704068421027605,92.0
2025-01-08 15:00:00,3,2,3,4.0,68.0,16.0,5.0,0.0,93.0
2025-01-08 16:00:00,5,3,5,4.0,68.0,18.0,5.0,0.3732427421028313,95.0
2025-01-08 17:00:00,3,7,3,5.0,65.0,17.0,4.0,0.0,91.0
2025-01-08 18:00:00,4,2,4,6.0,65.0,18.0,4.0,0.18595693830159002,93.0
2025-01-08 19:00:00,2,5,2,6.0,63.0,18.0,3.0,0.0,90.0
2025-01-08 20:00:00,4,3,4,6.0,60.0,22.0,3.0,0.19476811157920396,91.0
2025-01-08 21:00:00,4,8,4,5.0,61.0,19.0,2.0,0.19476811157920396,87.0
2025-01-08 22:00:00,2,1,2,5.0,63.0,18.0,2.0,0.0,88.0
2025-01-08 23:00:00,3,0,3,5.0,65.0,19.0,2.0,0.00349410764604147,91.0
2025-01-09 00:00:00,2,3,2,5.0,64.0,19.0,2.0,0.0,90.0
2025-01-09 01:00:00,1,3,1,5.0,62.0,19.0,2.0,0.0,88.0
2025-01-09 02:00:00,3,4,3,5.0,64.0,17.0,1.0,0.008106694635359886,87.0
2025-01-09 03:00:00,2,7,2,5.0,61.0,14.0,2.0,0.0,82.0
2025-01-09 04:00:00,1,1,1,5.0,62.0,13.0,2.0,0.0,82.0
2025-01-09 05:00:00,2,6,2,5.0,59.0,12.0,2.0,0.0,78.0
2025-01-09 06:00:00,3,2,3,5.0,60.0,11.0,3.0,0.010521233381415645,79.0
2025-01-09 07:00:00,4,0,4,5.0,63.0,12.0,3.0,0.2119464429633984,83.0
2025-01-09 08:00:00,4,1,4,5.0,65.0,13.0,3.0,0.21715983904112915,86.0
2025-01-09 09:00:00,4,1,4,5.0,66.0,15.0,3.0,0.21948140544209016,89.0
2025-01-09 10:00:00,4,1,4,5.0,66.0,17.0,4.0,0.22183721210665702,92.0
2025-01-09 11:00:00,2,4,2,5.0,64.0,17.0,4.0,0.0,90.0
2025-01-09 12:00:00,2,2,2,5.0,65.0,17.0,3.0,0.0,90.0
2025-01-09 13:00:00,4,3,4,5.0,66.0,16.0,4.0,0.23255598410881298,91.0
2025-01-09 14:00:00,5,1,5,5.0,70.0,16.0,4.0,0.43672145061360024,95.0
2025-01-09 15:00:00,5,0,5,5.0,72.0,18.0,5.0,0.43672145061360024,100.0
2025-01-09 16:00:00,3,2,3,5.0,73.0,18.0,5.0,0.026032585109777115,101.0
2025-01-09 17:00:00,3,2,3,5.0,74.0,18.0,5.0,0.02873660424452306,102.0
2025-01-09 18:00:00,4,4,4,5.0,73.0,18.0,6.0,0.24127633021923756,102.0
2025-01-09 19:00:00,5,3,5,5.0,75.0,18.0,6.0,0.44854090972972965,104.0
2025-01-09 20:00:00,4,2,4,5.0,77.0,18.0,6.0,0.23863875698712636,106.0
2025-01-09 21:00:00,5,7,5,5.0,74.0,18.0,7.0,0.44188987533106505,104.0
2025-01-09 22:00:00,3,2,3,5.0,76.0,17.0,7.0,0.02248085768527542,105.0
2025-01-09 23:00:00,2,0,2,5.0,78.0,17.0,7.0,0.0,107.0
2025-01-10 00:00:00,3,7,3,5.0,73.0,18.0,7.0,0.02248085768527542,103.0
2025-01-10 01:00:00,0,2,0,5.0,71.0,18.0,7.0,0.0,101.0
2025-01-10 02:00:00,2,2,2,5.0,70.0,19.0,7.0,0.0,101.0
2025-01-10 03:00:00,1,1,1,5.0,71.0,18.0,7.0,0.0,101.0
2025-01-10 04:00:00,4,2,4,5.0,72.0,19.0,7.0,0.2339435138659288,103.0
2025-01-10 05:00:00,2,7,2,5.0,69.0,17.0,7.0,0.0,98.0
2025-01-10 06:00:00,2,6,2,5.0,66.0,17.0,6.0,0.0,94.0
2025-01-10 07:00:00,3,4,3,5.0,67.0,15.0,6.0,0.026587762659555345,93.0
2025-01-10 08:00:00,5,2,5,5.0,70.0,15.0,6.0,0.44812234386270144,96.0
2025-01-10 09:00:00,4,1,4,5.0,73.0,15.0,6.0,0.2348768504477219,99.0
2025-01-10 10:00:00,6,7,6,6.0,71.0,16.0,5.0,0.6448521934734688,98.0
2025-01-10 11:00:00,2,1,2,6.0,72.0,16.0,5.0,0.0,99.0
2025-01-10 12:00:00,3,3,3,5.0,73.0,16.0,5.0,0.024911437405311872,99.0
2025-01-10 13:00:00,3,2,3,5.0,73.0,17.0,5.0,0.024911437405311872,100.0
2025-01-10 14:00:00,2,0,2,5.0,74.0,18.0,5.0,0.0,102.0
2025-01-10 15:00:00,5,3,5,5.0,77.0,17.0,5.0,0.4425539468662108,104.0
2025-01-10 16:00:00,4,5,4,4.0,77.0,17.0,5.0,0.23162412796429946,103.0
2025-01-10 17:00:00,5,2,5,3.0,78.0,20.0,5.0,0.433945788646606,106.0
2025-01-10 18:00:00,4,6,4,2.0,77.0,20.0,5.0,0.22573584440122962,104.0
2025-01-10 19:00:00,3,3,3,2.0,77.0,20.0,5.0,0.018427739392090105,104.0
2025-01-10 20:00:00,3,3,3,3.0,75.0,21.0,5.0,0.017223339329174615,104.0
2025-01-10 21:00:00,3,2,3,3.0,76.0,21.0,5.0,0.017223339329174615,105.0
2025-01-10 22:00:00,2,1,2,3.0,77.0,21.0,5.0,0.0,106.0
2025-01-10 23:00:00,3,3,3,3.0,77.0,20.0,6.0,0.0137333021466712,106.0
2025-01-11 00:00:00,3,1,3,3.0,78.0,22.0,5.0,0.0137333021466712,108.0
2025-01-11 01:00:00,1,5,1,3.0,75.0,21.0,5.0,0.0,104.0
2025-01-11 02:00:00,1,5,1,3.0,75.0,18.0,4.0,0.0,100.0
2025-01-11 03:00:00,1,3,1,3.0,75.0,17.0,3.0,0.0,98.0
2025-01-11 04:00:00,3,8,3,3.0,74.0,15.0,1.0,0.01368558043203479,93.0
2025-01-11 05:00:00,3,2,3,3.0,75.0,15.0,1.0,0.01368558043203479,94.0
2025-01-11 06:00:00,2,2,2,3.0,75.0,15.0,1.0,0.0,94.0
2025-01-11 07:00:00,4,3,4,3.0,74.0,17.0,1.0,0.2225701960988049,95.0
2025-01-11 08:00:00,5,5,5,3.0,74.0,17.0,1.0,0.42905242375838404,95.0
2025-01-11 09:00:00,2,7,2,3.0,71.0,15.0,1.0,0.0,90.0
2025-01-11 10:00:00,4,0,4,3.0,74.0,16.0,1.0,0.22102672032637632,94.0
2025-01-11 11:00:00,4,3,4,3.0,74.0,17.0,1.0,0.21936354904921546,95.0
2025-01-11 12:00:00,2,2,2,3.0,76.0,15.0,1.0,0.0,95.0
2025-01-11 13:00:00,4,2,4,3.0,78.0,15.0,1.0,0.21861234775141503,97.0
2025-01-11 14:00:00,3,4,3,3.0,78.0,12.0,3.0,0.008702539312038472,96.0
2025-01-11 15:00:00,4,5,4,3.0,75.0,14.0,3.0,0.21502385108978317,95.0
2025-01-11 16:00:00,4,4,4,3.0,74.0,14.0,4.0,0.21339212390163143,95.0
2025-01-11 17:00:00,2,4,2,3.0,73.0,13.0,4.0,0.0,93.0
2025-01-11 18:00:00,4,3,4,3.0,72.0,15.0,4.0,0.22154363067369506,94.0
2025-01-11 19:00:00,4,2,4,3.0,72.0,17.0,4.0,0.21884542158220238,96.0
2025-01-11 20:00:00,2,2,2,3.0,70.0,19.0,4.0,0.0,96.0
2025-01-11 21:00:00,4,1,4,3.0,73.0,19.0,4.0,0.21884542158220238,99.0
2025-01-11 22:00:00,3,1,3,3.0,73.0,21.0,4.0,0.005068618573493953,101.0
2025-01-11 23:00:00,2,2,2,3.0,74.0,20.0,4.0,0.0,101.0
2025-01-12 00:00:00,1,7,1,3.0,69.0,19.0,4.0,0.0,95.0
2025-01-12 01:00:00,3,4,3,3.0,68.0,19.0,4.0,0.005124236884033429,94.0
2025-01-12 02:00:00,0,5,0,3.0,65.0,17.0,4.0,0.0,89.0
2025-01-12 03:00:00,0,4,0,3.0,63.0,15.0,4.0,0.0,85.0
2025-01-12 04:00:00,2,3,2,3.0,62.0,15.0,4.0,0.0,84.0
2025-01-12 05:00:00,3,3,3,3.0,63.0,13.0,5.0,0.007550389882549291,84.0
2025-01-12 06:00:00,2,4,2,2.0,62.0,13.0,5.0,0.0,82.0
2025-01-12 07:00:00,2,2,2,1.0,63.0,13.0,5.0,0.0,82.0
2025-01-12 08:00:00,3,4,3,2.0,63.0,11.0,5.0,0.012592498055675696,81.0
2025-01-12 09:00:00,3,3,3,2.0,61.0,13.0,5.0,0.013879519417744202,81.0
2025-01-12 10:00:00,3,3,3,2.0,60.0,14.0,5.0,0.01263748670853236,81.0
2025-01-12 11:00:00,2,2,2,2.0,59.0,15.0,5.0,0.0,81.0
2025-01-12 12:00:00,2,2,2,2.0,59.0,15.0,5.0,0.0,81.0
2025-01-12 13:00:00,2,3,2,2.0,58.0,15.0,5.0,0.0,80.0
2025-01-12 14:00:00,2,1,2,2.0,59.0,15.0,5.0,0.0,81.0
2025-01-12 15:00:00,3,3,3,2.0,58.0,16.0,5.0,0.013979632741584622,81.0
2025-01-12 16:00:00,4,2,4,2.0,58.0,18.0,5.0,0.22575670614589202,83.0
2025-01-12 17:00:00,4,3,4,2.0,60.0,17.0,5.0,0.2240393775457271,84.0
2025-01-12 18:00:00,1,5,1,2.0,58.0,16.0,4.0,0.0,80.0
2025-01-12 19:00:00,2,2,2,2.0,57.0,17.0,4.0,0.0,80.0
2025-01-12 20:00:00,5,0,5,2.0,60.0,19.0,4.0,0.4305472914569919,85.0
2025-01-12 21:00:00,3,5,3,2.0,60.0,17.0,4.0,0.013830262639673168,83.0
2025-01-12 22:00:00,3,3,3,2.0,61.0,16.0,4.0,0.013830262639673168,83.0
2025-01-12 23:00:00,3,4,3,2.0,60.0,16.0,4.0,0.013830262639673168,82.0
2025-01-13 00:00:00,1,2,1,2.0,58.0,17.0,4.0,0.0,81.0
2025-01-13 01:00:00,0,5,0,2.0,53.0,17.0,4.0,0.0,76.0
2025-01-13 02:00:00,3,1,3,2.0,55.0,17.0,4.0,0.017282055429014263,78.0
2025-01-13 03:00:00,2,6,2,2.0,54.0,15.0,3.0,0.0,74.0
2025-01-13 04:00:00,2,3,2,2.0,54.0,14.0,3.0,0.0,73.0
2025-01-13 05:00:00,1,3,1,2.0,52.0,15.0,2.0,0.0,71.0
2025-01-13 06:00:00,3,3,3,2.0,51.0,15.0,3.0,0.01612599140717038,71.0
2025-01-13 07:00:00,5,4,5,2.0,54.0,12.0,4.0,0.43292084623865007,72.0
2025-01-13 08:00:00,3,3,3,2.0,54.0,11.0,5.0,0.017401311970408243,72.0
2025-01-13 09:00:00,3,0,3,2.0,56.0,12.0,5.0,0.020038934904339042,75.0
2025-01-13 10:00:00,3,1,3,2.0,59.0,11.0,5.0,0.021336282877266907,77.0
2025-01-13 11:00:00,5,1,5,2.0,62.0,12.0,5.0,0.43654683910114217,81.0
2025-01-13 12:00:00,4,4,4,2.0,62.0,12.0,5.0,0.22530168129982867,81.0
2025-01-13 13:00:00,4,3,4,2.0,63.0,12.0,5.0,0.2227017179394746,82.0
2025-01-13 14:00:00,5,2,5,3.0,64.0,13.0,5.0,0.4317178554469144,85.0
2025-01-13 15:00:00,5,2,5,3.0,67.0,14.0,4.0,0.4281593083565127,88.0
2025-01-13 16:00:00,4,2,4,3.0,67.0,15.0,5.0,0.21771198512314396,90.0
