timestamp,admissions,discharges,emergency_cases,icu_occupied,ward_occupied,emergency_occupied,pediatric_occupied,outbreak_signal,total_occupied
2025-01-02 07:00:00,8,2,8,7.0,82.0,27.0,13.0,0.2746767674733196,129.0
2025-01-02 08:00:00,10,3,10,8.0,85.0,30.0,13.0,0.4506218358071457,136.0
2025-01-02 09:00:00,7,3,7,8.0,88.0,31.0,13.0,0.14624614128105345,140.0
2025-01-02 10:00:00,6,2,6,8.0,90.0,32.0,14.0,0.04412289390675776,144.0
2025-01-02 11:00:00,5,2,5,8.0,93.0,33.0,13.0,0.0,147.0
2025-01-02 12:00:00,5,4,5,8.0,93.0,33.0,14.0,0.0,148.0
2025-01-02 13:00:00,4,4,4,8.0,91.0,34.0,15.0,0.0,148.0
2025-01-02 14:00:00,6,2,6,8.0,94.0,34.0,16.0,0.052602438778882654,152.0
2025-01-02 15:00:00,4,3,4,8.0,95.0,34.0,16.0,0.0,153.0
2025-01-02 16:00:00,7,4,7,8.0,97.0,34.0,17.0,0.16299074195026492,156.0
2025-01-02 17:00:00,7,5,7,8.0,97.0,35.0,18.0,0.16024117814423558,158.0
2025-01-02 18:00:00,9,2,9,11.0,98.0,36.0,20.0,0.36636260044213687,165.0
2025-01-02 19:00:00,6,3,6,11.0,101.0,35.0,21.0,0.039962602974203634,168.0
2025-01-02 20:00:00,4,1,4,11.0,102.0,36.0,22.0,0.0,171.0
2025-01-02 21:00:00,6,3,6,11.0,104.0,36.0,23.0,0.04371485383642635,174.0
2025-01-02 22:00:00,4,2,4,11.0,108.0,34.0,23.0,0.0,176.0
2025-01-02 23:00:00,6,2,6,11.0,112.0,34.0,23.0,0.04728229706029805,180.0
2025-01-03 00:00:00,2,5,2,11.0,111.0,32.0,23.0,0.0,177.0
2025-01-03 01:00:00,2,2,2,11.0,111.0,31.0,24.0,0.0,177.0
2025-01-03 02:00:00,4,6,4,11.0,111.0,30.0,23.0,0.0,175.0
2025-01-03 03:00:00,3,1,3,11.0,113.0,30.0,23.0,0.0,177.0
2025-01-03 04:00:00,4,6,4,11.0,113.0,28.0,23.0,0.0,175.0
2025-01-03 05:00:00,5,4,5,11.0,113.0,28.0,24.0,0.0,176.0
2025-01-03 06:00:00,3,7,3,11.0,111.0,27.0,23.0,0.0,172.0
2025-01-03 07:00:00,6,3,6,12.0,114.0,26.0,23.0,0.07871358743488953,175.0
2025-01-03 08:00:00,9,2,9,12.0,119.0,29.0,22.0,0.40402192476301546,182.0
2025-01-03 09:00:00,6,1,6,12.0,122.0,31.0,22.0,0.0696178430534193,187.0
2025-01-03 10:00:00,5,2,5,12.0,123.0,33.0,22.0,0.0,190.0
2025-01-03 11:00:00,7,6,7,12.0,121.0,34.0,24.0,0.18168475872935844,191.0
2025-01-03 12:00:00,6,2,6,11.0,123.0,36.0,25.0,0.06753777536926761,195.0
2025-01-03 13:00:00,3,4,3,12.0,121.0,36.0,25.0,0.0,194.0
2025-01-03 14:00:00,6,2,6,12.0,122.0,38.0,26.0,0.07124404688283874,198.0
2025-01-03 15:00:00,6,6,6,12.0,119.0,42.0,25.0,0.07064773030118321,198.0
2025-01-03 16:00:00,5,7,5,12.0,118.0,40.0,26.0,0.0,196.0
2025-01-03 17:00:00,5,3,5,12.0,117.0,44.0,25.0,0.0,198.0
2025-01-03 18:00:00,8,10,8,13.0,113.0,44.0,26.0,0.3026988361129669,196.0
2025-01-03 19:00:00,8,8,8,13.0,116.0,42.0,25.0,0.2971996951584541,196.0
2025-01-03 20:00:00,4,1,4,13.0,117.0,45.0,24.0,0.0,199.0
2025-01-03 21:00:00,5,4,5,13.0,118.0,45.0,24.0,0.0,200.0
2025-01-03 22:00:00,4,3,4,13.0,118.0,46.0,24.0,0.0,201.0
2025-01-03 23:00:00,3,7,3,13.0,118.0,42.0,24.0,0.0,197.0
2025-01-04 00:00:00,2,4,2,13.0,114.0,44.0,24.0,0.0,195.0
2025-01-04 01:00:00,3,5,3,13.0,113.0,43.0,24.0,0.0,193.0
2025-01-04 02:00:00,3,3,3,13.0,113.0,43.0,24.0,0.0,193.0
2025-01-04 03:00:00,2,3,2,13.0,113.0,43.0,23.0,0.0,192.0
2025-01-04 04:00:00,3,4,3,13.0,110.0,46.0,22.0,0.0,191.0
2025-01-04 05:00:00,4,5,4,13.0,108.0,47.0,22.0,0.0,190.0
2025-01-04 06:00:00,4,6,4,13.0,104.0,49.0,22.0,0.0,188.0
2025-01-04 07:00:00,5,8,5,13.0,104.0,48.0,20.0,0.0,185.0
2025-01-04 08:00:00,8,4,8,13.0,107.0,48.0,21.0,0.32756479460977306,189.0
2025-01-04 09:00:00,7,4,7,13.0,108.0,50.0,21.0,0.2084776394818151,192.0
2025-01-04 10:00:00,7,4,7,13.0,110.0,50.0,22.0,0.20634278137836218,195.0
2025-01-04 11:00:00,6,5,6,13.0,109.0,51.0,23.0,0.08844426045739251,196.0
2025-01-04 12:00:00,4,6,4,13.0,110.0,49.0,22.0,0.0,194.0
2025-01-04 13:00:00,5,6,5,13.0,110.0,50.0,20.0,0.0,193.0
2025-01-04 14:00:00,6,4,6,14.0,112.0,50.0,19.0,0.09079296740290971,195.0
2025-01-04 15:00:00,6,9,6,14.0,113.0,48.0,17.0,0.09021186395147013,192.0
2025-01-04 16:00:00,7,8,7,15.0,111.0,50.0,15.0,0.20846720109862152,191.0
2025-01-04 17:00:00,6,9,6,16.0,112.0,45.0,15.0,0.08744268132839444,188.0
2025-01-04 18:00:00,6,4,6,16.0,113.0,45.0,16.0,0.08690603941494433,190.0
2025-01-04 19:00:00,9,5,9,16.0,114.0,48.0,16.0,0.4414638726423044,194.0
2025-01-04 20:00:00,4,4,4,17.0,111.0,50.0,16.0,0.0,194.0
2025-01-04 21:00:00,6,8,6,18.0,112.0,46.0,16.0,0.08247099281110185,192.0
2025-01-04 22:00:00,1,1,1,18.0,112.0,46.0,16.0,0.0,192.0
2025-01-04 23:00:00,4,8,4,17.0,114.0,42.0,15.0,0.0,188.0
2025-01-05 00:00:00,3,4,3,17.0,113.0,42.0,15.0,0.0,187.0
2025-01-05 01:00:00,3,2,3,17.0,115.0,41.0,15.0,0.0,188.0
2025-01-05 02:00:00,3,6,3,18.0,115.0,38.0,14.0,0.0,185.0
2025-01-05 03:00:00,2,5,2,18.0,113.0,37.0,14.0,0.0,182.0
2025-01-05 04:00:00,5,3,5,17.0,113.0,39.0,15.0,0.0,184.0
2025-01-05 05:00:00,3,3,3,17.0,112.0,40.0,15.0,0.0,184.0
2025-01-05 06:00:00,3,7,3,17.0,109.0,39.0,15.0,0.0,180.0
2025-01-05 07:00:00,5,5,5,17.0,113.0,36.0,14.0,0.0,180.0
2025-01-05 08:00:00,8,5,8,17.0,115.0,35.0,16.0,0.3396961781252784,183.0
2025-01-05 09:00:00,7,2,7,17.0,117.0,37.0,17.0,0.2189405305740121,188.0
2025-01-05 10:00:00,7,3,7,17.0,118.0,40.0,17.0,0.21712501112394278,192.0
2025-01-05 11:00:00,7,5,7,17.0,118.0,41.0,18.0,0.21535405374800745,194.0
2025-01-05 12:00:00,6,5,6,18.0,117.0,42.0,18.0,0.09557674488387319,195.0
2025-01-05 13:00:00,6,4,6,17.0,119.0,44.0,17.0,0.09508031888023806,197.0
2025-01-05 14:00:00,6,4,6,17.0,119.0,44.0,19.0,0.0945915586155042,199.0
2025-01-05 15:00:00,4,2,4,17.0,121.0,45.0,18.0,0.0,201.0
2025-01-05 16:00:00,5,4,5,17.0,120.0,46.0,19.0,0.0,202.0
2025-01-05 17:00:00,3,2,3,17.0,120.0,47.0,19.0,0.0,203.0
2025-01-05 18:00:00,5,2,5,17.0,121.0,48.0,20.0,0.0,206.0
2025-01-05 19:00:00,5,6,5,17.0,119.0,49.0,20.0,0.0,205.0
2025-01-05 20:00:00,6,6,6,17.0,122.0,46.0,20.0,0.09987171614769084,205.0
2025-01-05 21:00:00,9,3,9,17.0,126.0,48.0,20.0,0.4598995451484615,211.0
2025-01-05 22:00:00,5,5,5,16.0,129.0,46.0,20.0,0.0,211.0
2025-01-05 23:00:00,5,4,5,15.0,132.0,45.0,20.0,0.0,212.0
2025-01-06 00:00:00,3,5,3,14.0,134.0,42.0,20.0,0.0,210.0
2025-01-06 01:00:00,3,3,3,14.0,135.0,41.0,20.0,0.0,210.0
2025-01-06 02:00:00,3,6,3,14.0,133.0,41.0,19.0,0.0,207.0
2025-01-06 03:00:00,3,4,3,14.0,132.0,41.0,19.0,0.0,206.0
2025-01-06 04:00:00,3,6,3,14.0,129.0,41.0,19.0,0.0,203.0
2025-01-06 05:00:00,3,8,3,14.0,123.0,43.0,18.0,0.0,198.0
2025-01-06 06:00:00,4,3,4,14.0,124.0,43.0,18.0,0.0,199.0
2025-01-06 07:00:00,8,9,8,15.0,119.0,46.0,18.0,0.35104756962888883,198.0
2025-01-06 08:00:00,5,7,5,13.0,121.0,43.0,19.0,0.0,196.0
2025-01-06 09:00:00,3,6,3,12.0,118.0,42.0,21.0,0.0,193.0
2025-01-06 10:00:00,6,4,6,11.0,119.0,43.0,22.0,0.10884242947065562,195.0
2025-01-06 11:00:00,8,4,8,11.0,120.0,46.0,22.0,0.3506039949481288,199.0
2025-01-06 12:00:00,5,7,5,11.0,122.0,42.0,22.0,0.0,197.0
2025-01-06 13:00:00,3,12,3,11.0,115.0,41.0,21.0,0.0,188.0
2025-01-06 14:00:00,6,4,6,10.0,118.0,40.0,22.0,0.10770106954333689,190.0
2025-01-06 15:00:00,6,5,6,10.0,122.0,38.0,21.0,0.10723216953568585,191.0
2025-01-06 16:00:00,7,3,7,10.0,122.0,41.0,22.0,0.22925239233052366,195.0
2025-01-06 17:00:00,6,8,6,10.0,122.0,38.0,23.0,0.1051501934818505,193.0
2025-01-06 18:00:00,6,2,6,11.0,125.0,38.0,23.0,0.10470559472218656,197.0
2025-01-06 19:00:00,6,4,6,11.0,127.0,38.0,23.0,0.10426659498684464,199.0
2025-01-06 20:00:00,8,6,8,12.0,128.0,37.0,24.0,0.3500015573847643,201.0
2025-01-06 21:00:00,7,7,7,13.0,127.0,37.0,24.0,0.22424321717397547,201.0
2025-01-06 22:00:00,4,3,4,13.0,128.0,37.0,24.0,0.0,202.0
2025-01-06 23:00:00,3,3,3,13.0,127.0,39.0,23.0,0.0,202.0
2025-01-07 00:00:00,4,4,4,13.0,127.0,39.0,23.0,0.0,202.0
2025-01-07 01:00:00,2,6,2,12.0,123.0,41.0,22.0,0.0,198.0
2025-01-07 02:00:00,4,11,4,12.0,120.0,39.0,20.0,0.0,191.0
2025-01-07 03:00:00,3,6,3,12.0,116.0,40.0,20.0,0.0,188.0
2025-01-07 04:00:00,2,6,2,11.0,114.0,39.0,20.0,0.0,184.0
2025-01-07 05:00:00,4,6,4,11.0,111.0,40.0,20.0,0.0,182.0
2025-01-07 06:00:00,4,8,4,11.0,106.0,42.0,19.0,0.0,178.0
2025-01-07 07:00:00,8,7,8,12.0,106.0,43.0,18.0,0.3587954696551326,179.0
2025-01-07 08:00:00,6,8,6,12.0,105.0,41.0,19.0,0.11046688797438535,177.0
2025-01-07 09:00:00,8,7,8,13.0,105.0,41.0,19.0,0.355422679695509,178.0
2025-01-07 10:00:00,6,4,6,13.0,104.0,43.0,20.0,0.10734067697124969,180.0
2025-01-07 11:00:00,8,4,8,13.0,106.0,44.0,21.0,0.3521941598361065,184.0
2025-01-07 12:00:00,3,2,3,13.0,107.0,45.0,20.0,0.0,185.0
2025-01-07 13:00:00,7,4,7,15.0,107.0,47.0,19.0,0.22868346426478292,188.0
2025-01-07 14:00:00,4,2,4,15.0,108.0,48.0,19.0,0.0,190.0
2025-01-07 15:00:00,7,3,7,15.0,109.0,51.0,19.0,0.22873261499565362,194.0
2025-01-07 16:00:00,5,5,5,15.0,110.0,50.0,19.0,0.0,194.0
2025-01-07 17:00:00,7,9,7,15.0,109.0,49.0,19.0,0.228253098364756,192.0
2025-01-07 18:00:00,6,9,6,15.0,110.0,46.0,18.0,0.103378599798201,189.0
2025-01-07 19:00:00,5,9,5,15.0,109.0,45.0,16.0,0.0,185.0
2025-01-07 20:00:00,6,6,6,17.0,108.0,45.0,15.0,0.10345728287500602,185.0
2025-01-07 21:00:00,6,5,6,17.0,111.0,43.0,15.0,0.1030925358429384,186.0
2025-01-07 22:00:00,2,7,2,17.0,109.0,40.0,15.0,0.0,181.0
2025-01-07 23:00:00,5,1,5,17.0,112.0,42.0,14.0,0.0,185.0
2025-01-08 00:00:00,4,2,4,18.0,114.0,41.0,14.0,0.0,187.0
2025-01-08 01:00:00,4,4,4,18.0,115.0,39.0,15.0,0.0,187.0
2025-01-08 02:00:00,5,5,5,18.0,112.0,41.0,16.0,0.0,187.0
2025-01-08 03:00:00,4,6,4,18.0,112.0,40.0,15.0,0.0,185.0
2025-01-08 04:00:00,4,6,4,18.0,111.0,38.0,16.0,0.0,183.0
2025-01-08 05:00:00,4,4,4,18.0,112.0,38.0,15.0,0.0,183.0
2025-01-08 06:00:00,6,5,6,19.0,112.0,38.0,15.0,0.10366525708479715,184.0
2025-01-08 07:00:00,7,5,7,18.0,114.0,39.0,15.0,0.22869032885460228,186.0
2025-01-08 08:00:00,7,4,7,18.0,113.0,42.0,16.0,0.22869032885460228,189.0
2025-01-08 09:00:00,6,5,6,18.0,115.0,41.0,16.0,0.10399420789011879,190.0
2025-01-08 10:00:00,8,5,8,18.0,115.0,44.0,16.0,0.3569771829657434,193.0
2025-01-08 11:00:00,8,5,8,18.0,116.0,45.0,17.0,0.3569771829657434,196.0
2025-01-08 12:00:00,6,10,6,18.0,115.0,44.0,15.0,0.10285783237995996,192.0
2025-01-08 13:00:00,3,7,3,16.0,114.0,43.0,15.0,0.0,188.0
2025-01-08 14:00:00,5,8,5,15.0,112.0,43.0,15.0,0.0,185.0
2025-01-08 15:00:00,7,6,7,15.0,108.0,47.0,16.0,0.24122598344212284,186.0
2025-01-08 16:00:00,5,4,5,16.0,109.0,48.0,14.0,0.0,187.0
2025-01-08 17:00:00,7,8,7,16.0,109.0,47.0,14.0,0.2450971093446904,186.0
2025-01-08 18:00:00,6,6,6,15.0,111.0,45.0,15.0,0.11941987068998061,186.0
2025-01-08 19:00:00,7,2,7,15.0,111.0,49.0,16.0,0.2517630615749526,191.0
2025-01-08 20:00:00,6,2,6,15.0,113.0,50.0,17.0,0.11833658099264334,195.0
2025-01-08 21:00:00,7,8,7,15.0,112.0,50.0,17.0,0.2503668331642669,194.0
2025-01-08 22:00:00,5,4,5,16.0,111.0,51.0,17.0,0.0,195.0
2025-01-08 23:00:00,6,5,6,16.0,111.0,52.0,17.0,0.11612905742866904,196.0
2025-01-09 00:00:00,3,2,3,16.0,112.0,51.0,18.0,0.0,197.0
2025-01-09 01:00:00,2,8,2,16.0,109.0,48.0,18.0,0.0,191.0
2025-01-09 02:00:00,2,7,2,16.0,106.0,46.0,18.0,0.0,186.0
2025-01-09 03:00:00,4,9,4,16.0,103.0,45.0,17.0,0.0,181.0
2025-01-09 04:00:00,3,4,3,16.0,104.0,42.0,18.0,0.0,180.0
2025-01-09 05:00:00,4,8,4,14.0,103.0,40.0,19.0,0.0,176.0
2025-01-09 06:00:00,5,2,5,13.0,106.0,41.0,19.0,0.0,179.0
2025-01-09 07:00:00,7,7,7,13.0,106.0,41.0,19.0,0.2524135174541345,179.0
2025-01-09 08:00:00,9,7,9,14.0,108.0,41.0,18.0,0.5274416821339394,181.0
2025-01-09 09:00:00,8,4,8,14.0,111.0,42.0,18.0,0.3888512516773035,185.0
2025-01-09 10:00:00,8,6,8,14.0,113.0,42.0,18.0,0.3846734884654011,187.0
2025-01-09 11:00:00,7,5,7,14.0,114.0,42.0,19.0,0.2476892140663988,189.0
2025-01-09 12:00:00,6,3,6,16.0,112.0,46.0,18.0,0.11259081583989967,192.0
2025-01-09 13:00:00,6,7,6,16.0,109.0,48.0,18.0,0.11105890176809398,191.0
2025-01-09 14:00:00,5,4,5,17.0,109.0,48.0,18.0,0.0,192.0
2025-01-09 15:00:00,5,3,5,17.0,111.0,48.0,18.0,0.0,194.0
2025-01-09 16:00:00,6,2,6,17.0,111.0,51.0,19.0,0.11231965925155926,198.0
2025-01-09 17:00:00,7,7,7,17.0,109.0,53.0,19.0,0.24710325035343045,198.0
2025-01-09 18:00:00,4,6,4,17.0,110.0,51.0,18.0,0.0,196.0
2025-01-09 19:00:00,5,3,5,17.0,113.0,52.0,16.0,0.0,198.0
2025-01-09 20:00:00,8,4,8,16.0,115.0,55.0,16.0,0.386020408884932,202.0
2025-01-09 21:00:00,8,4,8,16.0,118.0,56.0,16.0,0.38188684145530166,206.0
2025-01-09 22:00:00,6,6,6,16.0,118.0,56.0,16.0,0.11078300672824028,206.0
2025-01-09 23:00:00,5,4,5,16.0,119.0,56.0,16.0,0.0,207.0
2025-01-10 00:00:00,3,5,3,16.0,119.0,56.0,14.0,0.0,205.0
2025-01-10 01:00:00,4,7,4,17.0,117.0,56.0,12.0,0.0,202.0
2025-01-10 02:00:00,3,3,3,17.0,118.0,55.0,12.0,0.0,202.0
2025-01-10 03:00:00,3,10,3,17.0,118.0,48.0,12.0,0.0,195.0
2025-01-10 04:00:00,1,6,1,17.0,114.0,47.0,12.0,0.0,190.0
2025-01-10 05:00:00,5,4,5,17.0,117.0,45.0,12.0,0.0,191.0
2025-01-10 06:00:00,5,4,5,17.0,117.0,46.0,12.0,0.0,192.0
2025-01-10 07:00:00,5,3,5,17.0,120.0,45.0,12.0,0.0,194.0
2025-01-10 08:00:00,4,7,4,17.0,117.0,44.0,13.0,0.0,191.0
2025-01-10 09:00:00,8,11,8,16.0,115.0,45.0,12.0,0.3860204088849321,188.0
2025-01-10 10:00:00,9,8,9,16.0,115.0,45.0,13.0,0.5117564226431635,189.0
2025-01-10 11:00:00,4,1,4,15.0,117.0,47.0,13.0,0.0,192.0
2025-01-10 12:00:00,5,2,5,15.0,120.0,47.0,13.0,0.0,195.0
2025-01-10 13:00:00,5,8,5,14.0,117.0,47.0,14.0,0.0,192.0
2025-01-10 14:00:00,5,6,5,14.0,117.0,47.0,13.0,0.0,191.0
2025-01-10 15:00:00,4,6,4,15.0,113.0,46.0,15.0,0.0,189.0
2025-01-10 16:00:00,5,7,5,15.0,111.0,47.0,14.0,0.0,187.0
2025-01-10 17:00:00,6,3,6,14.0,115.0,48.0,13.0,0.11385927813761056,190.0
2025-01-10 18:00:00,5,8,5,13.0,113.0,47.0,14.0,0.0,187.0
2025-01-10 19:00:00,8,6,8,13.0,114.0,48.0,14.0,0.3884868052712554,189.0
2025-01-10 20:00:00,7,5,7,13.0,115.0,49.0,14.0,0.24989888973691796,191.0
2025-01-10 21:00:00,5,4,5,13.0,115.0,50.0,14.0,0.0,192.0
2025-01-10 22:00:00,4,10,4,13.0,111.0,48.0,14.0,0.0,186.0
2025-01-10 23:00:00,3,5,3,13.0,108.0,48.0,15.0,0.0,184.0
2025-01-11 00:00:00,3,5,3,13.0,107.0,47.0,15.0,0.0,182.0
2025-01-11 01:00:00,2,4,2,13.0,106.0,47.0,14.0,0.0,180.0
2025-01-11 02:00:00,2,2,2,13.0,107.0,46.0,14.0,0.0,180.0
2025-01-11 03:00:00,5,6,5,13.0,107.0,45.0,14.0,0.0,179.0
2025-01-11 04:00:00,3,3,3,13.0,107.0,45.0,14.0,0.0,179.0
2025-01-11 05:00:00,3,4,3,13.0,107.0,45.0,13.0,0.0,178.0
2025-01-11 06:00:00,5,6,5,13.0,107.0,44.0,13.0,0.0,177.0
2025-01-11 07:00:00,4,7,4,13.0,103.0,46.0,12.0,0.0,174.0
2025-01-11 08:00:00,5,5,5,12.0,103.0,47.0,12.0,0.0,174.0
2025-01-11 09:00:00,8,2,8,13.0,106.0,49.0,12.0,0.38776944724865653,180.0
2025-01-11 10:00:00,7,7,7,12.0,105.0,51.0,12.0,0.25176680186708184,180.0
2025-01-11 11:00:00,5,6,5,12.0,106.0,50.0,11.0,0.0,179.0
2025-01-11 12:00:00,6,6,6,13.0,103.0,52.0,11.0,0.11509027783958806,179.0
2025-01-11 13:00:00,5,4,5,13.0,102.0,54.0,11.0,0.0,180.0
2025-01-11 14:00:00,7,5,7,12.0,104.0,55.0,11.0,0.24983612922946363,182.0
2025-01-11 15:00:00,5,8,5,11.0,103.0,54.0,11.0,0.0,179.0
2025-01-11 16:00:00,5,2,5,11.0,102.0,56.0,13.0,0.0,182.0
2025-01-11 17:00:00,4,3,4,11.0,101.0,57.0,14.0,0.0,183.0
2025-01-11 18:00:00,5,5,5,12.0,98.0,58.0,15.0,0.0,183.0
2025-01-11 19:00:00,7,8,7,12.0,99.0,57.0,14.0,0.2600370948323581,182.0
2025-01-11 20:00:00,5,10,5,12.0,99.0,52.0,14.0,0.0,177.0
2025-01-11 21:00:00,4,4,4,12.0,97.0,53.0,15.0,0.0,177.0
2025-01-11 22:00:00,4,9,4,12.0,95.0,51.0,14.0,0.0,172.0
2025-01-11 23:00:00,4,6,4,12.0,92.0,52.0,14.0,0.0,170.0
2025-01-12 00:00:00,3,7,3,12.0,90.0,51.0,13.0,0.0,166.0
2025-01-12 01:00:00,3,4,3,11.0,92.0,48.0,14.0,0.0,165.0
2025-01-12 02:00:00,0,2,0,11.0,91.0,47.0,14.0,0.0,163.0
2025-01-12 03:00:00,1,5,1,11.0,88.0,46.0,14.0,0.0,159.0
2025-01-12 04:00:00,2,3,2,11.0,88.0,45.0,14.0,0.0,158.0
2025-01-12 05:00:00,4,2,4,11.0,90.0,45.0,14.0,0.0,160.0
2025-01-12 06:00:00,6,11,6,10.0,92.0,40.0,13.0,0.12134415107641404,155.0
2025-01-12 07:00:00,8,6,8,10.0,92.0,41.0,14.0,0.3878328522484,157.0
2025-01-12 08:00:00,5,2,5,10.0,95.0,41.0,14.0,0.0,160.0
2025-01-12 09:00:00,9,1,9,10.0,101.0,43.0,14.0,0.5220307060794467,168.0
2025-01-12 10:00:00,6,5,6,10.0,100.0,44.0,15.0,0.11959139736726876,169.0
2025-01-12 11:00:00,4,3,4,9.0,101.0,45.0,15.0,0.0,170.0
2025-01-12 12:00:00,6,4,6,10.0,104.0,44.0,14.0,0.12225748862681493,172.0
2025-01-12 13:00:00,5,3,5,9.0,105.0,46.0,14.0,0.0,174.0
2025-01-12 14:00:00,4,4,4,9.0,105.0,46.0,14.0,0.0,174.0
2025-01-12 15:00:00,4,7,4,10.0,103.0,44.0,14.0,0.0,171.0
2025-01-12 16:00:00,6,5,6,10.0,105.0,43.0,14.0,0.12382669407045828,172.0
2025-01-12 17:00:00,6,6,6,10.0,106.0,44.0,12.0,0.12180097871712134,172.0
2025-01-12 18:00:00,7,6,7,10.0,107.0,43.0,13.0,0.2548859553193398,173.0
2025-01-12 19:00:00,5,5,5,10.0,107.0,43.0,13.0,0.0,173.0
2025-01-12 20:00:00,6,2,6,9.0,111.0,44.0,13.0,0.11980443956650354,177.0
2025-01-12 21:00:00,4,4,4,10.0,111.0,43.0,13.0,0.0,177.0
2025-01-12 22:00:00,5,2,5,10.0,112.0,44.0,14.0,0.0,180.0
2025-01-12 23:00:00,3,6,3,10.0,111.0,44.0,12.0,0.0,177.0
2025-01-13 00:00:00,4,3,4,10.0,111.0,45.0,12.0,0.0,178.0
2025-01-13 01:00:00,4,6,4,10.0,108.0,47.0,11.0,0.0,176.0
2025-01-13 02:00:00,3,8,3,10.0,107.0,44.0,10.0,0.0,171.0
2025-01-13 03:00:00,5,5,5,10.0,108.0,43.0,10.0,0.0,171.0
2025-01-13 04:00:00,5,7,5,11.0,105.0,42.0,11.0,0.0,169.0
2025-01-13 05:00:00,7,4,7,12.0,105.0,43.0,12.0,0.2584728369523219,172.0
2025-01-13 06:00:00,5,3,5,12.0,105.0,45.0,12.0,0.0,174.0
2025-01-13 07:00:00,8,3,8,11.0,109.0,48.0,11.0,0.39641076078352605,179.0
2025-01-13 08:00:00,10,1,10,11.0,115.0,48.0,14.0,0.6549512669292065,188.0
2025-01-13 09:00:00,8,2,8,11.0,118.0,52.0,13.0,0.37882326873441896,194.0
2025-01-13 10:00:00,6,4,6,11.0,117.0,54.0,14.0,0.1085799177901201,196.0
2025-01-13 11:00:00,9,6,9,12.0,122.0,52.0,13.0,0.5101454625799264,199.0
2025-01-13 12:00:00,7,6,7,12.0,121.0,53.0,14.0,0.2392133840810625,200.0
2025-01-13 13:00:00,7,3,7,12.0,126.0,52.0,14.0,0.23639921913630707,204.0
2025-01-13 14:00:00,7,2,7,12.0,128.0,53.0,16.0,0.23508054670177925,209.0
2025-01-13 15:00:00,8,7,8,13.0,129.0,53.0,15.0,0.36513184274637556,210.0
2025-01-13 16:00:00,9,2,9,13.0,132.0,57.0,15.0,0.49197168844675454,217.0
2025-01-13 17:00:00,9,3,9,13.0,135.0,60.0,15.0,0.48416542782501387,223.0
2025-01-13 18:00:00,7,8,7,13.0,135.0,60.0,14.0,0.22223854572208784,222.0
